rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,train/std,train/clip_range,train/policy_gradient_loss,train/value_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,train/learning_rate,train/entropy_loss
-0.00026469000000000004,745472,999.0,1077,364,691,0.0014067529700696468,0.2,0.006339841469889506,4.4144501960136083e-10,-0.014187518507242203,0.006367713,0.155908203125,3630,-1.3556344509124756,0.0003,5.145788088440895
-0.00026589,747520,999.0,1077,365,693,0.0013990366132929921,0.2,0.008580293729028198,2.799236982833908e-10,0.05820741504430771,0.010285791,0.168701171875,3640,-1.5870251655578613,0.0003,5.1500834167003635
-0.00026572999999999994,749568,999.0,1077,366,695,0.0014052820624783635,0.2,0.0100847525667632,4.852529844091846e-10,0.012938857078552246,0.0072372523,0.154833984375,3650,-1.3495814800262451,0.0003,5.152358430624008
-0.00026407,751616,999.0,1077,367,697,0.001392589882016182,0.2,0.006135991285555064,4.0763132925537847e-10,0.002828967059031129,0.00613078,0.13759765625,3660,-1.4683136940002441,0.0003,5.1522667646408085
-0.00026293,753664,999.0,1077,368,699,0.0013906462118029594,0.2,0.01250884319015313,2.9611129169319905e-09,0.010773446410894394,0.008381098,0.19873046875,3670,-1.4965252876281738,0.0003,5.156498718261719
-0.00026279999999999994,755712,999.0,1077,369,701,0.0013963393867015839,0.2,0.005657288470683852,1.470787727112649e-09,-0.0021680518984794617,0.010271525,0.115234375,3680,-1.3031830787658691,0.0003,5.159394383430481
-0.00026293999999999997,757760,999.0,1077,370,703,0.0014000757364556193,0.2,0.006290931312832981,3.2063754281871916e-10,0.013659007847309113,0.008374982,0.13984375,3690,-1.640493631362915,0.0003,5.153837743401527
-0.00026228,759808,999.0,1077,371,705,0.0013855218421667814,0.2,0.004518305259989574,1.0836070175922544e-10,0.042105961591005325,0.019061657,0.128271484375,3700,-1.3201398849487305,0.0003,5.154915647208691
-0.00026126,761856,999.0,1077,372,707,0.0013758892891928554,0.2,0.0028120151662733408,2.4402061004984675e-09,0.008138765580952168,0.008711187,0.1142578125,3710,-1.1387097835540771,0.0003,5.165633645653725
-0.00026059,763904,999.0,1077,373,708,0.0013671298511326313,0.2,0.006988712804741226,1.0797973628955126e-09,0.006369981914758682,0.004411419,0.140185546875,3720,-1.7831404209136963,0.0003,5.1734090715646746
-0.00026031000000000003,765952,999.0,1077,374,710,0.001349315163679421,0.2,0.007208245036599692,6.110777482984386e-10,-0.0008597595733590424,0.010240658,0.141650390625,3730,-1.8176748752593994,0.0003,5.182668168842793
-0.00026011,768000,999.0,1077,375,712,0.0013461116468533874,0.2,0.006357776418735739,1.0101146434050856e-09,0.0014409947907552123,0.010397663,0.108642578125,3740,-1.6337339878082275,0.0003,5.190074190497398
-0.00026002999999999996,770048,999.0,1077,376,714,0.0013431685511022806,0.2,0.0028239352766831873,4.2706681926884744e-07,0.012941720895469189,0.0073455786,0.115869140625,3750,-1.6816778182983398,0.0003,5.193008407950401
-0.00025956999999999993,772096,999.0,1077,377,716,0.0013183153932914138,0.2,0.00645742605702253,8.276454971621345e-07,-0.0014244018821045756,0.012320087,0.1494140625,3760,-0.12035000324249268,0.0003,5.206046870350837
-0.00025891,774144,999.0,1077,378,718,0.0013052636059001088,0.2,0.0019412229856243357,2.542957854858273e-09,0.003731770906597376,0.0077642184,0.1033203125,3770,-0.24895131587982178,0.0003,5.216609238088131
-0.00025786,776192,999.0,1077,379,720,0.0013010760303586721,0.2,0.00947843990434194,3.2252085308426966e-09,0.011573602445423603,0.014763068,0.21640625,3780,-0.12268280982971191,0.0003,5.225562496483326
-0.00025585999999999995,778240,999.0,1077,380,722,0.001296467729844153,0.2,0.007542798384383787,4.4373901376421747e-07,0.0016196785727515817,0.007714859,0.155908203125,3790,-0.4322749376296997,0.0003,5.227953712642193
