time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,train/critic_loss,time/fps,rollout/ep_len_mean,train/n_updates
284,0.001,-134.57763812000002,838,56800,7.850440350593999,0.6458132032677532,67,200.0,56600
288,0.001,-134.55365314,850,57600,7.7872754057496785,0.879280302785337,67,200.0,57400
292,0.001,-136.74570104999998,862,58400,8.08357637230307,0.6075092474929988,67,200.0,58200
296,0.001,-135.70685183,874,59200,8.01987222135067,0.5830529467575252,67,200.0,59000
300,0.001,-133.37277741,886,60000,8.340973977847025,1.1125120446830987,67,200.0,59800
304,0.001,-135.52572696,898,60800,8.192477837158368,0.7579667851701379,67,200.0,60600
308,0.001,-139.55641262999998,911,61600,8.344575878381729,0.59516341868788,67,200.0,61400
312,0.001,-136.14274835999996,923,62400,8.397514451146126,0.7420723269693553,67,200.0,62200
316,0.001,-136.19686529999998,935,63200,8.939971955269575,0.8095603119209409,67,200.0,63000
320,0.001,-134.94231355000002,947,64000,9.21657806545496,1.618745646327734,67,200.0,63800
324,0.001,-134.82749532,959,64800,8.631296309456228,0.745871070958674,67,200.0,64600
328,0.001,-135.81846269,972,65600,8.768913792073727,0.9473730635270476,67,200.0,65400
332,0.001,-137.94470660000002,983,66400,9.179345849454403,1.477591606117785,67,200.0,66200
336,0.001,-139.07752178,996,67200,9.01225479617715,0.6678650985658169,67,200.0,67000
340,0.001,-141.47625045999996,1008,68000,9.158504691421985,0.746677295267582,67,200.0,67800
344,0.001,-142.42552263999997,1020,68800,9.008726705126465,0.7282500640116631,67,200.0,68600
348,0.001,-140.16164823,1033,69600,8.151798766041175,0.9659318790957332,67,200.0,69400
352,0.001,-134.92238889,1045,70400,8.139253342039883,0.6094136766344309,67,200.0,70200
356,0.001,-137.34794605999997,1058,71200,8.227546963579952,0.4990229517966509,67,200.0,71000
360,0.001,-137.51584807,1070,72000,8.016803428379353,0.488932802323252,67,200.0,71800
364,0.001,-138.89377688000002,1083,72800,8.344255175413563,0.872380386069417,67,200.0,72600
368,0.001,-141.14621494000002,1095,73600,8.00876764163375,0.6150551982596517,67,200.0,73400
372,0.001,-137.41436779999998,1107,74400,8.041970211267472,0.6816154124587774,67,200.0,74200
376,0.001,-138.28285121000002,1120,75200,7.978496919721365,1.7486798821017147,67,200.0,75000
380,0.001,-137.09521873000003,1133,76000,7.8777642859145995,0.5603427752107382,67,200.0,75800
384,0.001,-140.75771896000003,1145,76800,7.430189414639026,0.7648280347883701,67,200.0,76600
388,0.001,-139.45839014999999,1158,77600,7.924523303079186,0.5607385662570595,66,200.0,77400
392,0.001,-136.23038601,1171,78400,7.201251527220011,0.4940175631456077,66,200.0,78200
396,0.001,-136.26810486,1183,79200,8.00850655272603,0.47609909158200026,66,200.0,79000
400,0.001,-137.47178466999998,1196,80000,7.784574674554169,0.40932363403961064,66,200.0,79800
404,0.001,-137.69984975,1209,80800,7.902915597558022,0.5228230821341276,66,200.0,80600
408,0.001,-136.00592019,1221,81600,8.634155459031463,0.5152204608544707,66,200.0,81400
412,0.001,-142.08610589,1234,82400,8.54517295461148,0.6952691312134266,66,200.0,82200
416,0.001,-138.62619653,1247,83200,8.424580144137144,1.1112741820327938,66,200.0,83000
420,0.001,-141.08748932999998,1260,84000,8.30045159637928,0.8407284950092435,66,200.0,83800
424,0.001,-140.26287059,1273,84800,8.102953038988636,0.43127011919394137,66,200.0,84600
428,0.001,-139.38795201000002,1286,85600,8.699600281268358,0.607218928821385,66,200.0,85400
432,0.001,-140.7142175,1299,86400,8.75282989744097,0.7109896754473448,66,200.0,86200
436,0.001,-139.6917069,1311,87200,8.65080549031496,0.5554865512810647,66,200.0,87000
440,0.001,-136.36238254999998,1324,88000,8.43978631913662,0.4874558179453015,66,200.0,87800
444,0.001,-135.28944693000003,1337,88800,8.913833264559507,0.4977392303571105,66,200.0,88600
448,0.001,-138.67864365000003,1350,89600,8.45795955941081,0.9398776332661509,66,200.0,89400
452,0.001,-139.63382639,1362,90400,8.669181686788797,0.5936599124222994,66,200.0,90200
456,0.001,-141.02803254000003,1375,91200,8.775769854187965,0.620557030774653,66,200.0,91000
460,0.001,-139.5025118,1388,92000,8.92335893034935,0.5420787245035171,66,200.0,91800
464,0.001,-138.05063441,1401,92800,9.173518634736539,0.46039792567491533,66,200.0,92600
468,0.001,-137.08785514999997,1414,93600,9.053225392848253,0.6035737097822129,66,200.0,93400
472,0.001,-139.31820753,1427,94400,9.113380275964737,0.5948137110937387,66,200.0,94200
476,0.001,-141.10699356,1440,95200,10.017282100319862,0.5564494372159242,66,200.0,95000
480,0.001,-142.30934846000002,1453,96000,9.390122614782303,0.5662287368066609,66,200.0,95800
484,0.001,-142.34977116,1465,96800,9.141749783158302,0.5700211037136614,66,200.0,96600
488,0.001,-143.84438356,1478,97600,9.13149385496974,0.43271786826662717,66,200.0,97400
492,0.001,-148.44837187,1491,98400,9.5766423869133,0.9488504284620285,65,200.0,98200
496,0.001,-150.52712588,1504,99200,9.556920052170753,1.1777177135832608,65,200.0,99000
500,0.001,-149.43851819000002,1517,100000,9.530289005637169,0.8796777598559856,65,200.0,99800
504,0.001,-152.78254402000002,1529,100800,10.02847785398364,0.6992786072380841,65,200.0,100600
508,0.001,-150.58081380000002,1542,101600,9.609357057362795,0.509787473604083,65,200.0,101400
512,0.001,-145.49404322,1554,102400,9.95865179689601,0.43274724958464506,65,200.0,102200
516,0.001,-149.05843775000002,1567,103200,9.529671768695117,0.7704081956483424,65,200.0,103000
520,0.001,-147.70450956000002,1580,104000,10.112925808727741,0.4596551232598722,65,200.0,103800
524,0.001,-149.82623166000002,1593,104800,9.917410228997468,0.5729686790518462,65,200.0,104600
528,0.001,-154.32814403,1606,105600,10.13082004070282,0.7773398314788937,65,200.0,105400
532,0.001,-149.69777099,1619,106400,10.363041650950908,0.49486784825101493,65,200.0,106200
536,0.001,-149.64937492,1632,107200,10.102082685232162,0.8250338374637067,65,200.0,107000
540,0.001,-147.19818796000004,1645,108000,10.51344004124403,0.6399520075134933,65,200.0,107800
544,0.001,-147.32199311000002,1658,108800,9.82313561707735,1.0021520500443877,65,200.0,108600
548,0.001,-148.6397832,1670,109600,9.908915057182313,0.9804862347431481,65,200.0,109400
552,0.001,-148.85011717000003,1683,110400,10.069394438266754,0.8143656662292779,65,200.0,110200
556,0.001,-145.01297086,1695,111200,10.102884223461151,0.6557196815311909,65,200.0,111000
560,0.001,-144.10588104,1708,112000,10.354523353278637,0.412976499684155,65,200.0,111800
564,0.001,-142.97957474000003,1721,112800,10.394078778028488,0.43339246505871415,65,200.0,112600
568,0.001,-141.59195757,1734,113600,10.447042108178138,0.49991793725639583,65,200.0,113400
572,0.001,-142.1481084,1746,114400,10.351570788621903,1.4886129194125532,65,200.0,114200
576,0.001,-137.48823432,1759,115200,10.096754098534584,0.9318929259479046,65,200.0,115000
580,0.001,-136.25753198000004,1771,116000,9.496381515413523,0.7066169183701276,65,200.0,115800
584,0.001,-137.22688723000002,1784,116800,10.07061536848545,0.8604631740693003,65,200.0,116600
588,0.001,-136.83046625000003,1797,117600,10.107747777700425,0.552384442910552,65,200.0,117400
592,0.001,-133.33891058999998,1809,118400,10.783399461507797,0.6731514188647271,65,200.0,118200
596,0.001,-128.8528052,1822,119200,10.32331091940403,0.644398956540972,65,200.0,119000
600,0.001,-128.10272694000003,1835,120000,10.171819890737533,0.5244827413000166,65,200.0,119800
604,0.001,-124.94110621,1848,120800,10.52422987997532,0.4158710526302457,65,200.0,120600
608,0.001,-128.42706973999998,1860,121600,10.864830447435379,1.1089073493424804,65,200.0,121400
612,0.001,-130.68463382,1873,122400,10.108748379945755,0.8672715876996517,65,200.0,122200
616,0.001,-129.3944596,1886,123200,10.234580045342446,0.6460093522071838,65,200.0,123000
620,0.001,-133.95824957000002,1899,124000,9.866369265317918,0.48939523498062043,65,200.0,123800
624,0.001,-130.34945098,1911,124800,10.762225723266601,0.869187559010461,65,200.0,124600
628,0.001,-126.76622323999999,1924,125600,10.219083757400513,0.5435304901842027,65,200.0,125400
632,0.001,-128.00964424,1937,126400,10.079080598950386,0.7854799221456051,65,200.0,126200
636,0.001,-131.15899256,1949,127200,10.27844510614872,0.5806173708289861,65,200.0,127000
640,0.001,-134.66867451000002,1962,128000,10.281326385885476,0.5901808231323957,65,200.0,127800
644,0.001,-137.90817024,1975,128800,10.088714265823365,0.7185479547642172,65,200.0,128600
648,0.001,-136.68933204000004,1988,129600,10.582754505723715,0.5072308552451432,65,200.0,129400
652,0.001,-136.61095094,2001,130400,10.591727589368821,0.5467596392799169,65,200.0,130200
656,0.001,-141.31817949,2015,131200,10.165819919109344,0.5451005435734987,65,200.0,131000
660,0.001,-143.61791233999998,2027,132000,10.61437045276165,0.6364678738918156,65,200.0,131800
664,0.001,-145.73826080999999,2041,132800,10.42414411008358,0.5872917305678129,65,200.0,132600
668,0.001,-147.03203207,2053,133600,10.33037285029888,0.623859790880233,65,200.0,133400
672,0.001,-147.43134638,2066,134400,10.888929005861282,1.0339665739797055,65,200.0,134200
676,0.001,-148.51032699,2079,135200,10.708879046440124,1.131793094407767,65,200.0,135000
680,0.001,-149.75197147,2092,136000,10.474043862819672,0.44451139997690914,64,200.0,135800
684,0.001,-148.72914247999998,2105,136800,10.599329954385757,0.5565443682158366,64,200.0,136600
688,0.001,-148.76779478000003,2118,137600,10.509552493095399,0.606153496648185,64,200.0,137400
692,0.001,-150.94363482,2131,138400,10.372412766218185,0.6473088110610843,64,200.0,138200
696,0.001,-155.05634078,2144,139200,10.578765407204628,0.5025011284463108,64,200.0,139000
700,0.001,-159.15992332,2156,140000,11.208631956959143,0.6650407497398555,64,200.0,139800
704,0.001,-161.66721778,2169,140800,10.948214077949524,0.6106988257449121,64,200.0,140600
708,0.001,-158.04576758000002,2182,141600,10.542220870256424,0.4158679511677474,64,200.0,141400
712,0.001,-154.87254292,2195,142400,10.372310252189637,0.6551751319691539,64,200.0,142200
716,0.001,-157.0503649,2209,143200,10.565176398456096,0.5360893884208053,64,200.0,143000
720,0.001,-150.38901474,2222,144000,10.364114337563514,0.5337755899690092,64,200.0,143800
724,0.001,-152.86048727999997,2235,144800,10.582423094511032,0.4306239164993167,64,200.0,144600
728,0.001,-150.66590939,2248,145600,10.371496146917343,0.6465322634670884,64,200.0,145400
732,0.001,-150.67883212999996,2261,146400,10.473811989426613,0.5775209537148476,64,200.0,146200
736,0.001,-148.58939972,2274,147200,10.118673905730247,0.6525702631566673,64,200.0,147000
740,0.001,-148.44774561999998,2287,148000,10.9899399715662,0.39731502773240207,64,200.0,147800
744,0.001,-146.10647322,2300,148800,10.155316671729087,0.51117323031649,64,200.0,148600
748,0.001,-143.81941835,2312,149600,10.708997265398501,0.45439876785501837,64,200.0,149400
752,0.001,-144.74399046000002,2325,150400,10.36981662273407,0.5290941320359707,64,200.0,150200
756,0.001,-142.18231799999998,2338,151200,9.94313698783517,0.48730454782024024,64,200.0,151000
760,0.001,-140.01947759,2351,152000,10.700475014448166,0.6259420823678374,64,200.0,151800
764,0.001,-135.65362721,2363,152800,10.866191839575768,0.5430222113989294,64,200.0,152600
768,0.001,-134.42199767000002,2377,153600,9.629366059899331,1.0185629680193962,64,200.0,153400
772,0.001,-132.31701149,2389,154400,10.350617298483849,0.40941525892354547,64,200.0,154200
776,0.001,-132.4778588,2402,155200,10.553885519504547,0.41756789564155045,64,200.0,155000
780,0.001,-136.30402941,2415,156000,10.493932267725468,0.4880251276679337,64,200.0,155800
784,0.001,-135.13775716,2428,156800,10.1296656447649,0.45185008987784386,64,200.0,156600
788,0.001,-132.98915227999998,2441,157600,9.790252705216409,1.2586370756477117,64,200.0,157400
792,0.001,-129.7339057,2453,158400,10.017814404368401,0.3546723652537912,64,200.0,158200
796,0.001,-127.00740479,2466,159200,9.823239911794662,0.589075765851885,64,200.0,159000
800,0.001,-122.22724812999999,2479,160000,9.910686067938805,0.43119230441749096,64,200.0,159800
804,0.001,-121.80915303999998,2491,160800,9.697398251891137,0.5702683537267148,64,200.0,160600
808,0.001,-122.96295923000001,2504,161600,9.95604377180338,0.5216533481702208,64,200.0,161400
812,0.001,-127.39410795000002,2517,162400,9.836001296639443,0.5105009636376053,64,200.0,162200
816,0.001,-124.61811362,2530,163200,9.767958616018296,0.5794787621218711,64,200.0,163000
820,0.001,-129.371532,2543,164000,9.498238518685103,0.9949827462993562,64,200.0,163800
824,0.001,-130.30645300000003,2556,164800,9.741689860224724,0.5143324413057416,64,200.0,164600
828,0.001,-131.48645377,2569,165600,10.107352194786072,0.6764593821391464,64,200.0,165400
832,0.001,-131.31933665,2582,166400,10.039450510144233,0.5735995434783399,64,200.0,166200
836,0.001,-129.24451295,2595,167200,9.764373271167278,0.9086350671341643,64,200.0,167000
840,0.001,-127.18021503999998,2607,168000,10.120944009423257,0.803027393873781,64,200.0,167800
844,0.001,-127.08338728000001,2620,168800,9.66178632259369,0.5730971798952669,64,200.0,168600
848,0.001,-130.78202376999997,2633,169600,9.992874992676079,0.9620472360309213,64,200.0,169400
852,0.001,-134.43665081999998,2646,170400,9.575720179080964,0.7260066389665008,64,200.0,170200
856,0.001,-133.48323761,2659,171200,9.467381922602653,0.8494012529309839,64,200.0,171000
860,0.001,-136.96599448,2672,172000,9.200230873823166,0.36379048084840176,64,200.0,171800
864,0.001,-138.10074835,2685,172800,9.480006629228592,0.46524623930454256,64,200.0,172600
868,0.001,-138.14923541,2698,173600,9.533898085355759,0.6840023548249156,64,200.0,173400
872,0.001,-137.03894924999997,2710,174400,9.695151339769364,0.6441520102042705,64,200.0,174200
876,0.001,-139.36074158000002,2723,175200,9.571961672902107,0.4954481782764196,64,200.0,175000
880,0.001,-135.63310238999998,2736,176000,9.694471643865109,0.6846681307442486,64,200.0,175800
884,0.001,-135.79227665,2749,176800,9.133283317685127,0.65287343589589,64,200.0,176600
888,0.001,-141.60769777999997,2761,177600,9.485770119428635,0.445628865994513,64,200.0,177400
892,0.001,-142.85879035999997,2774,178400,9.566911279819905,0.544013910680078,64,200.0,178200
896,0.001,-143.86839941,2787,179200,8.984346851408482,0.5996644316008315,64,200.0,179000
900,0.001,-146.41042701,2799,180000,9.532875882536173,0.650661674393341,64,200.0,179800
904,0.001,-144.38158278,2813,180800,9.482168474048375,0.7899320708028972,64,200.0,180600
908,0.001,-146.34559729,2825,181600,9.235863932669163,0.6646538618206977,64,200.0,181400
912,0.001,-144.13123911,2838,182400,9.065624393820762,0.6760635652393102,64,200.0,182200
916,0.001,-143.60617117,2851,183200,9.507833752036095,0.7293444773927331,64,200.0,183000
920,0.001,-139.76189542000003,2864,184000,8.74736667573452,0.3878752882685512,64,200.0,183800
924,0.001,-138.86549316999998,2876,184800,8.987648649215698,0.4341600413154811,64,200.0,184600
928,0.001,-138.65519325,2890,185600,7.972030266374349,0.6985650243330747,64,200.0,185400
932,0.001,-143.27523481,2902,186400,8.196814317256212,0.5011251964885741,64,200.0,186200
936,0.001,-146.85413656,2915,187200,8.214937193272636,0.4747279923595488,64,200.0,187000
940,0.001,-146.96711466000002,2928,188000,7.5666763709904625,0.4803847671858966,64,200.0,187800
944,0.001,-147.11488805,2941,188800,7.67847366631031,0.4615561368037015,64,200.0,188600
948,0.001,-144.95781827000002,2953,189600,7.836073839738965,0.5925072605162859,64,200.0,189400
952,0.001,-137.90979288,2966,190400,7.520475067645311,0.6431917926296592,64,200.0,190200
956,0.001,-141.19239162999997,2979,191200,7.7593078057467935,0.5996334459632635,64,200.0,191000
960,0.001,-139.99104545,2992,192000,7.709494804586284,0.38872659533284604,64,200.0,191800
964,0.001,-144.44149767000002,3004,192800,7.602653951719403,0.7877139776572585,64,200.0,192600
968,0.001,-144.32376033999998,3017,193600,7.567237696265802,0.7942074465658515,64,200.0,193400
972,0.001,-145.54147925000004,3030,194400,8.250132401436566,0.9486170846223831,64,200.0,194200
976,0.001,-142.12852149,3042,195200,7.943727546297014,0.3258198867365718,64,200.0,195000
980,0.001,-143.21207935,3055,196000,7.962183529436588,0.5044710656395182,64,200.0,195800
984,0.001,-145.19838759,3068,196800,8.566138128638267,0.819848577901721,64,200.0,196600
988,0.001,-141.64811391000003,3081,197600,7.90801901191473,0.6051742248423397,64,200.0,197400
992,0.001,-143.62347193,3094,198400,7.785227800831199,0.526600747294724,64,200.0,198200
996,0.001,-141.32920576000004,3107,199200,8.374375265538692,0.5692607027385383,64,200.0,199000
1000,0.001,-139.06319050000002,3120,200000,7.790183115489781,0.7423323345091194,64,200.0,199800
1004,0.001,-139.81590498,3132,200800,7.864437739253044,0.9227141977567226,64,200.0,200600
1008,0.001,-136.62721489,3145,201600,7.915410609692335,0.7538421455025673,64,200.0,201400
1012,0.001,-139.67666477999998,3158,202400,8.276971494480968,0.4707329761236906,64,200.0,202200
1016,0.001,-139.51928442,3171,203200,8.194797451868654,0.43055699485354126,64,200.0,203000
1020,0.001,-139.55012517,3183,204000,7.919207107722759,0.5250411487184465,64,200.0,203800
1024,0.001,-139.38010349,3196,204800,8.099902295693756,0.46901052227243784,64,200.0,204600
1028,0.001,-139.50074814,3209,205600,8.506240594685078,0.8973463839991018,64,200.0,205400
1032,0.001,-138.05301902999997,3222,206400,8.318259006291628,0.5208730927854777,64,200.0,206200
1036,0.001,-136.48632025999999,3235,207200,8.225884245038033,0.7452666973089799,64,200.0,207000
1040,0.001,-138.54250306,3248,208000,8.078301867693662,0.9951788274198771,64,200.0,207800
1044,0.001,-139.67229491,3260,208800,8.33952964887023,0.6202233887277544,64,200.0,208600
1048,0.001,-140.8641757,3273,209600,7.895635956227779,0.6744875834695995,64,200.0,209400
1052,0.001,-142.02266195,3286,210400,8.530097285583615,0.3943760256678797,64,200.0,210200
1056,0.001,-138.7795217,3298,211200,8.45556201994419,0.40351698722690343,64,200.0,211000
1060,0.001,-137.55899825,3311,212000,7.980357106849551,0.4676977743161842,64,200.0,211800
1064,0.001,-131.89159995999998,3324,212800,8.307995280898176,0.6078440160653554,64,200.0,212600
1068,0.001,-132.15129677,3336,213600,8.179567826092244,0.708569498967845,64,200.0,213400
1072,0.001,-132.17676415999998,3350,214400,8.188673477172852,0.4756456674495712,63,200.0,214200
1076,0.001,-134.53624162999998,3363,215200,8.362414625883103,0.5803148942720145,63,200.0,215000
1080,0.001,-135.8078975,3376,216000,8.382419924810529,0.48183519000187514,63,200.0,215800
1084,0.001,-136.91782433999998,3389,216800,8.08921723306179,0.8977262950036675,63,200.0,216600
1088,0.001,-134.64493248,3401,217600,8.763541467562318,0.39706154383718967,63,200.0,217400
1092,0.001,-133.63173196999998,3414,218400,8.681937294900417,0.5874515898199753,63,200.0,218200
1096,0.001,-136.99753269,3427,219200,8.526382934004069,1.0181831531785428,63,200.0,219000
1100,0.001,-138.89563890000002,3440,220000,8.732416711822152,0.847472853064537,63,200.0,219800
1104,0.001,-140.19180655,3453,220800,8.54095135424286,0.5150682024564595,63,200.0,220600
1108,0.001,-141.52101979,3466,221600,8.505370798707009,0.7775124748982489,63,200.0,221400
1112,0.001,-137.26855637,3479,222400,8.426361705362797,0.4217967587895691,63,200.0,222200
1116,0.001,-141.8704644,3492,223200,8.641711080372334,0.3860676239710301,63,200.0,223000
1120,0.001,-144.23388992,3505,224000,8.623419482111931,0.6714383471012115,63,200.0,223800
1124,0.001,-144.33894105,3518,224800,8.501817889809608,0.4544240472931415,63,200.0,224600
1128,0.001,-147.48691148999998,3531,225600,8.581917840838432,0.3994258803408593,63,200.0,225400
1132,0.001,-147.05531517,3544,226400,8.789092024117709,0.4440222719497979,63,200.0,226200
1136,0.001,-147.36045998999998,3557,227200,8.76319959372282,0.8895326063223183,63,200.0,227000
1140,0.001,-146.27618106999998,3570,228000,8.5062431573309,0.6833855239907279,63,200.0,227800
1144,0.001,-146.35876328999998,3583,228800,8.826572718285025,0.7291201946604997,63,200.0,228600
1148,0.001,-147.17314756,3596,229600,8.649060945510865,0.7101261414214969,63,200.0,229400
1152,0.001,-148.36779624999997,3609,230400,8.971733492612838,0.43755253206007183,63,200.0,230200
1156,0.001,-151.66360835,3622,231200,8.726668276935817,0.6464954673312604,63,200.0,231000
1160,0.001,-151.78785576,3635,232000,8.77748181462288,0.7892329648509622,63,200.0,231800
1164,0.001,-154.33332772999998,3648,232800,8.43170908268541,0.43528542030602696,63,200.0,232600
1168,0.001,-155.23485427000003,3661,233600,8.554640449769796,0.49759969242848456,63,200.0,233400
1172,0.001,-157.0571182,3674,234400,8.797296634316444,0.8226629649102688,63,200.0,234200
1176,0.001,-156.92917467,3687,235200,8.69791522026062,0.4777949512936175,63,200.0,235000
1180,0.001,-154.51155841000002,3700,236000,8.4967085377872,0.7155543824099004,63,200.0,235800
1184,0.001,-153.67113985,3713,236800,8.415080613791943,1.0177857046015562,63,200.0,236600
1188,0.001,-155.99653452,3726,237600,8.22667036920786,0.8680223099794239,63,200.0,237400
1192,0.001,-155.68441675,3739,238400,8.289826653301716,0.45940299750305713,63,200.0,238200
1196,0.001,-153.33032144,3752,239200,8.225156944096089,0.5003051083628088,63,200.0,239000
1200,0.001,-154.68685510999998,3765,240000,8.570495303273201,0.44590479135513306,63,200.0,239800
1204,0.001,-151.29713987,3779,240800,8.565046003460884,0.783933183401823,63,200.0,240600
1208,0.001,-153.56869104,3792,241600,8.486831780672073,0.4174100228585303,63,200.0,241400
