train/explained_variance,train/n_updates,train/policy_loss,train/value_loss,train/std,time/iterations,time/fps,train/learning_rate,time/time_elapsed,train/entropy_loss,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean
0.5675160586833954,3499,-0.03376499563455582,0.0015050135552883148,0.2442021518945694,3500,601,0.0007,29,-0.010580062866210938,17500,-25.371979235294116,999.0
0.18913108110427856,3599,-0.0010561300441622734,2.5028866730281152e-05,0.23863022029399872,3600,601,0.0007,29,0.013845682144165039,18000,-24.30822388888889,999.0
0.0989687442779541,3699,-0.004990860819816589,5.475956277223304e-05,0.2311072051525116,3700,601,0.0007,30,0.045655012130737305,18500,-24.30822388888889,999.0
-0.07719922065734863,3799,-0.004811079706996679,0.00015335199714172632,0.224063903093338,3800,600,0.0007,31,0.07665324211120605,19000,-23.304248368421053,999.0
-0.19048261642456055,3899,-0.016392510384321213,0.00026825672830455005,0.21662235260009766,3900,600,0.0007,32,0.1096189022064209,19500,-23.304248368421053,999.0
-0.06274497509002686,3999,-0.004635650664567947,0.00014435432967729867,0.20888172090053558,4000,600,0.0007,33,0.14684760570526123,20000,-22.399272449999998,999.0
-0.16421782970428467,4099,-0.007078851573169231,0.00016374155529774725,0.20159803330898285,4100,599,0.0007,34,0.18215274810791016,20500,-22.399272449999998,999.0
0.0695493221282959,4199,-0.0006395626114681363,3.887833827320719e-06,0.1980751007795334,4200,599,0.0007,35,0.20013725757598877,21000,-21.538088,999.0
0.2579617500305176,4299,-0.0030312519520521164,3.385223317309283e-05,0.1923387348651886,4300,599,0.0007,35,0.2294456958770752,21500,-21.538088,999.0
0.08122813701629639,4399,-0.0027301148511469364,5.4800959333078936e-05,0.18848620355129242,4400,598,0.0007,36,0.2494645118713379,22000,-20.71991227272727,999.0
0.4401814341545105,4499,-0.003339591668918729,3.541182377375662e-05,0.1830829530954361,4500,598,0.0007,37,0.27867794036865234,22500,-20.71991227272727,999.0
-0.28860747814178467,4599,-0.0004891304415650666,5.269171197141986e-06,0.1779075413942337,4600,598,0.0007,38,0.3074760437011719,23000,-19.952763739130432,999.0
0.009485363960266113,4699,-0.0030186614021658897,2.6474950573174283e-05,0.17161349952220917,4700,598,0.0007,39,0.3433452844619751,23500,-19.952763739130432,999.0
-0.510074257850647,4799,0.0004960975493304431,1.4720199033035897e-05,0.1640186458826065,4800,598,0.0007,40,0.38878417015075684,24000,-19.248807958333334,999.0
0.08278024196624756,4899,-0.0016933709848672152,9.124275493377354e-06,0.16049571335315704,4900,598,0.0007,40,0.4104492664337158,24500,-19.248807958333334,999.0
-0.11856222152709961,4999,-0.0004703258164227009,2.758999016805319e-06,0.15724216401576996,5000,598,0.0007,41,0.4309448301792145,25000,-18.58254476,999.0
-0.4687613248825073,5099,0.0003972560225520283,3.0271567084128037e-06,0.1519867330789566,5100,598,0.0007,42,0.46496009826660156,25500,-18.58254476,999.0
-0.05250656604766846,5199,-0.002925747074186802,1.4026962162461132e-05,0.14634589850902557,5200,599,0.0007,43,0.5025652647018433,26000,-17.96024334615385,999.0
-0.06132853031158447,5299,0.0010718621779233217,2.2926336896489374e-05,0.14114822447299957,5300,599,0.0007,44,0.5387259721755981,26500,-17.96024334615385,999.0
0.04346156120300293,5399,-0.0023405510000884533,1.3307182598509826e-05,0.13754281401634216,5400,600,0.0007,44,0.5648200511932373,27000,-17.366457333333333,999.0
-0.12158679962158203,5499,-0.00041665550088509917,1.3870969723939197e-06,0.1342536062002182,5500,600,0.0007,45,0.5890098810195923,27500,-17.366457333333333,999.0
0.012565016746520996,5599,-0.001951958634890616,3.131926860078238e-05,0.13015039265155792,5600,600,0.0007,46,0.6193934679031372,28000,-16.81108760714286,999.0
-0.374212384223938,5699,-0.0025629617739468813,1.1942958735744469e-05,0.12539230287075043,5700,600,0.0007,47,0.6572533845901489,28500,-16.81108760714286,999.0
0.4610603451728821,5799,0.0015587464440613985,3.1545412639388815e-05,0.12304169684648514,5800,600,0.0007,48,0.6759606599807739,29000,-16.288055448275863,999.0
-0.0948871374130249,5899,-0.006052230950444937,3.523182022036053e-05,0.11937575042247772,5900,600,0.0007,49,0.7061916589736938,29500,-16.288055448275863,999.0
-0.024713993072509766,5999,-0.0010291256476193666,1.090008368009876e-06,0.11646118015050888,6000,600,0.0007,49,0.7311877012252808,30000,-15.7917139,999.0
0.004574716091156006,6099,-0.0018560858443379402,4.278187134332256e-06,0.11238659918308258,6100,600,0.0007,50,0.7667285203933716,30500,-15.7917139,999.0
0.021751224994659424,6199,-0.0041714259423315525,1.3032867173023988e-05,0.10953706502914429,6200,600,0.0007,51,0.7920702695846558,31000,-15.325296967741936,999.0
-0.09672045707702637,6299,-0.0007585067069157958,6.491846988865291e-07,0.10635854303836823,6300,600,0.0007,52,0.8219269514083862,31500,-15.325296967741936,999.0
0.031664371490478516,6399,0.00010096274490933865,2.229509874496216e-07,0.10274669528007507,6400,600,0.0007,53,0.8565162420272827,32000,-14.877283906250002,999.0
0.0795251727104187,6499,-0.001891143387183547,9.869798304862343e-06,0.09864196926355362,6500,599,0.0007,54,0.8959399461746216,32500,-14.877283906250002,999.0
0.0033110976219177246,6599,-0.003539775963872671,8.097420504782349e-06,0.09516513347625732,6600,599,0.0007,55,0.9327834844589233,33000,-14.457208606060608,999.0
0.37299680709838867,6699,-0.0015688814455643296,1.8748439742921619e-06,0.09188571572303772,6700,599,0.0007,55,0.9681493043899536,33500,-14.457208606060608,999.0
0.9096194803714752,6799,-0.00028685585130006075,1.4450912999564025e-07,0.08884157240390778,6800,599,0.0007,56,1.0019258260726929,34000,-14.056663411764706,999.0
-18.99767303466797,6899,-0.0021187488455325365,3.1628692340746056e-06,0.08558409661054611,6900,599,0.0007,57,1.0391160249710083,34500,-14.056663411764706,999.0
-0.011307120323181152,6999,-0.0018116406863555312,1.9674614577525062e-06,0.0820777416229248,7000,599,0.0007,58,1.0809348821640015,35000,-13.6775308,999.0
-0.053299784660339355,7099,-0.0020885043777525425,2.7484029487823136e-06,0.07956644892692566,7100,599,0.0007,59,1.1119920015335083,35500,-13.6775308,999.0
-0.09322810173034668,7199,-0.002661390695720911,3.6766898574569495e-06,0.07706790417432785,7200,598,0.0007,60,1.1435998678207397,36000,-13.315701416666666,999.0
-0.7097400426864624,7299,-0.003748428774997592,7.002027814451139e-06,0.0736386626958847,7300,598,0.0007,60,1.1890844106674194,36500,-13.315701416666666,999.0
-0.05963611602783203,7399,-2.5042356355697848e-05,2.7285221904094215e-07,0.0706992968916893,7400,598,0.0007,61,1.2303084135055542,37000,-12.971285189189189,999.0
-0.0229872465133667,7499,0.0018398743122816086,7.599106993438909e-06,0.0688881054520607,7500,598,0.0007,62,1.255501627922058,37500,-12.971285189189189,999.0
0.1887669563293457,7599,0.000566762057133019,4.446526986612298e-07,0.06703348457813263,7600,598,0.0007,63,1.283594012260437,38000,-12.642676315789473,999.0
-0.7817897796630859,7699,-9.7829986771103e-05,4.891160756415047e-07,0.06492990255355835,7700,598,0.0007,64,1.3152490854263306,38500,-12.642676315789473,999.0
0.024885833263397217,7799,-0.0007661451818421483,2.6708093514571374e-07,0.06300100684165955,7800,598,0.0007,65,1.3455458879470825,39000,-12.329213923076923,999.0
0.050178349018096924,7899,-0.0010430882684886456,9.374829232910997e-07,0.06079665571451187,7900,598,0.0007,65,1.38023841381073,39500,-12.329213923076923,999.0
-0.040496230125427246,7999,-0.0003708848380483687,3.018883205641032e-07,0.05931100249290466,8000,598,0.0007,66,1.405666708946228,40000,-12.0305677,999.0
0.098876953125,8099,0.001102804089896381,1.3160209846319049e-06,0.057072512805461884,8100,598,0.0007,67,1.444109559059143,40500,-12.0305677,999.0
0.7366655766963959,8199,0.0011340936180204153,5.879632567484805e-07,0.055495914071798325,8200,598,0.0007,68,1.4725245237350464,41000,-11.746075634146342,999.0
0.7922923564910889,8299,-0.0006363043794408441,1.4863906017126283e-07,0.053904104977846146,8300,598,0.0007,69,1.5014578104019165,41500,-11.746075634146342,999.0
-0.10229361057281494,8399,0.001238096971064806,1.6632118331472157e-06,0.0523480661213398,8400,598,0.0007,70,1.530321717262268,42000,-11.473037904761904,999.0
-0.686814546585083,8499,-0.00045324815437197685,1.688543136424414e-07,0.05051406845450401,8500,598,0.0007,71,1.5663870573043823,42500,-11.473037904761904,999.0
-0.19031572341918945,8599,-7.161517714848742e-05,1.9523456273873308e-07,0.0490109845995903,8600,597,0.0007,71,1.5964311361312866,43000,-11.212306279069766,999.0
0.6673506796360016,8699,-0.00035536231007426977,4.076003534692063e-08,0.047582488507032394,8700,597,0.0007,72,1.6262603998184204,43500,-11.212306279069766,999.0
0.010867059230804443,8799,-0.0008259130408987403,2.2958688816743233e-07,0.04583124816417694,8800,597,0.0007,73,1.6634680032730103,44000,-10.962718863636363,999.0
0.021247386932373047,8899,0.000868099567014724,1.0215131851509796e-06,0.04448499158024788,8900,597,0.0007,74,1.6924091577529907,44500,-10.962718863636363,999.0
0.5611166656017303,8999,0.00025851238751783967,2.205198690319321e-08,0.043117523193359375,9000,597,0.0007,75,1.7249294519424438,45000,-10.723687044444443,999.0
0.7309232354164124,9099,-0.0016398197039961815,6.34175080449495e-07,0.04123134911060333,9100,597,0.0007,76,1.7690565586090088,45500,-10.723687044444443,999.0
0.02781391143798828,9199,0.000707741011865437,3.2168267694032693e-07,0.040119681507349014,9200,597,0.0007,76,1.7965511083602905,46000,-10.494440282608695,999.0
-0.07393467426300049,9299,-0.00010748481145128608,2.4814607968437485e-07,0.038782380521297455,9300,597,0.0007,77,1.8296419382095337,46500,-10.494440282608695,999.0
0.11283069849014282,9399,-0.00033135965350084007,2.7410425929019766e-08,0.03754100576043129,9400,597,0.0007,78,1.8632787466049194,47000,-10.274482723404255,999.0
-0.3333364725112915,9499,0.0009144177893176675,7.023626835689356e-07,0.03635638579726219,9500,597,0.0007,79,1.8942712545394897,47500,-10.274482723404255,999.0
-0.00043654441833496094,9599,-0.0007234092918224633,1.5806462272394128e-07,0.03511800989508629,9600,597,0.0007,80,1.9300272464752197,48000,-10.063352020833333,999.0
-0.0962684154510498,9699,3.3376680221408606e-05,2.0011540868836164e-07,0.034293461591005325,9700,597,0.0007,81,1.952340841293335,48500,-10.063352020833333,999.0
0.07557660341262817,9799,0.0013303032610565424,6.588943506358191e-07,0.033160500228405,9800,597,0.0007,81,1.9865802526474,49000,-9.860399897959184,999.0
0.038543701171875,9899,0.00032568216556683183,1.6135609826051223e-07,0.03214526176452637,9900,597,0.0007,82,2.017803192138672,49500,-9.860399897959184,999.0
0.07355350255966187,9999,0.0007073010201565921,6.88702584739076e-07,0.031193798407912254,10000,598,0.0007,83,2.046337604522705,50000,-9.665205460000001,999.0
0.12321203947067261,10099,4.661956336349249e-05,1.222022127933542e-08,0.0302891805768013,10100,598,0.0007,84,2.0779337882995605,50500,-9.665205460000001,999.0
0.15152764320373535,10199,0.0004929706337861717,1.1711311032058802e-07,0.029518354684114456,10200,598,0.0007,85,2.103156089782715,51000,-9.47764737254902,999.0
-0.6369227170944214,10299,-9.677913476480171e-05,3.3388414255597354e-09,0.028556348755955696,10300,598,0.0007,86,2.136897087097168,51500,-9.47764737254902,999.0
-0.2649329900741577,10399,-0.000692602014169097,1.3056720149506873e-07,0.027811434119939804,10400,598,0.0007,86,2.163504123687744,52000,-9.296895942307692,999.0
-0.21592676639556885,10499,0.0004396107979118824,7.240367949634674e-08,0.026921167969703674,10500,597,0.0007,87,2.195584774017334,52500,-9.296895942307692,999.0
-0.7317841053009033,10599,0.00030151172541081905,1.9745748147670383e-08,0.02610757015645504,10600,597,0.0007,88,2.2265968322753906,53000,-9.122905018867925,999.0
0.11725109815597534,10699,-4.1302839235868305e-05,4.883135007460737e-10,0.025402436032891273,10700,597,0.0007,89,2.253939151763916,53500,-9.122905018867925,999.0
-0.07049989700317383,10799,-7.260803249664605e-05,1.8014979508151896e-09,0.024702902883291245,10800,597,0.0007,90,2.2817940711975098,54000,-8.955078685185187,999.0
0.2828798294067383,10899,-0.00018473099044058472,9.853552640493035e-09,0.023782096803188324,10900,597,0.0007,91,2.319793701171875,54500,-8.955078685185187,999.0
0.6233393847942352,10999,-0.00016778739518485963,4.9765267462476e-09,0.02311895415186882,11000,597,0.0007,91,2.3480939865112305,55000,-8.793371636363638,999.0
0.16117113828659058,11099,-7.927823025966063e-05,1.423851148096844e-09,0.0225314199924469,11100,597,0.0007,92,2.373847484588623,55500,-8.793371636363638,999.0
0.06494253873825073,11199,0.00029708672082051635,1.3625618855428456e-08,0.021844277158379555,11200,597,0.0007,93,2.4049997329711914,56000,-8.63719575,999.0
0.01879715919494629,11299,9.158521606877912e-06,2.217550143512881e-09,0.021239301189780235,11300,597,0.0007,94,2.4328694343566895,56500,-8.63719575,999.0
0.1759105920791626,11399,2.2530672140419483e-05,3.5283327370905226e-09,0.020567433908581734,11400,597,0.0007,95,2.464942455291748,57000,-8.48651049122807,999.0
0.6302106380462646,11499,2.3471051463275217e-05,1.1316956260998268e-09,0.020145896822214127,11500,597,0.0007,96,2.4857935905456543,57500,-8.48651049122807,999.0
0.8563534766435623,11599,0.00031736097298562527,1.9504652115642784e-08,0.019642997533082962,11600,597,0.0007,97,2.5109663009643555,58000,-8.340923241379311,999.0
0.9879638943821192,11699,0.00019106731633655727,5.545833126063826e-09,0.019176460802555084,11700,597,0.0007,97,2.535149097442627,58500,-8.340923241379311,999.0
-0.08415758609771729,11799,0.00014317674504127353,1.6139646064061708e-08,0.018801331520080566,11800,597,0.0007,98,2.554086208343506,59000,-8.200154898305085,999.0
-0.15839970111846924,11899,-0.0003799177356995642,2.393722198235082e-08,0.018451806157827377,11900,597,0.0007,99,2.573573589324951,59500,-8.200154898305085,999.0
-31.571361541748047,11999,0.0004597236984409392,2.7452633943880755e-08,0.017962751910090446,12000,597,0.0007,100,2.6009202003479004,60000,-8.064053600000001,999.0
-0.9707349538803101,12099,-0.0011834444012492895,2.415484630091669e-07,0.01735488697886467,12100,597,0.0007,101,2.6347198486328125,60500,-8.064053600000001,999.0
-0.6958028078079224,12199,-0.0003935776767320931,2.2357873774581094e-08,0.017029570415616035,12200,597,0.0007,102,2.6536264419555664,61000,-7.932385459016395,999.0
-0.2078460454940796,12299,0.00032408011611551046,1.9507028881093902e-08,0.01666579209268093,12300,597,0.0007,102,2.6753077507019043,61500,-7.932385459016395,999.0
0.6846917867660522,12399,4.4160085963085294e-05,3.761683742276034e-10,0.016163017600774765,12400,597,0.0007,103,2.7060909271240234,62000,-7.8048992258064525,999.0
-0.5452922582626343,12499,-0.00030555075500160456,1.3440711654766346e-08,0.01579098030924797,12500,597,0.0007,104,2.7292442321777344,62500,-7.8048992258064525,999.0
0.500309944152832,12599,0.0001312083622906357,2.6807911446269372e-09,0.015546401031315327,12600,597,0.0007,105,2.744931221008301,63000,-7.6814224920634935,999.0
-0.05060231685638428,12699,-0.00015333773626480252,3.0895055402879734e-09,0.015278433449566364,12700,596,0.0007,106,2.7622885704040527,63500,-7.6814224920634935,999.0
0.047395527362823486,12799,0.000244765542447567,1.0017581431043254e-08,0.014985322020947933,12800,596,0.0007,107,2.781555652618408,64000,-7.56174409375,999.0
0.8876993209123611,12899,-9.153300197795033e-06,1.7384029979417015e-11,0.014662742614746094,12900,596,0.0007,108,2.8034887313842773,64500,-7.56174409375,999.0
-0.8928320407867432,12999,-0.0008932652999646962,9.830252878373358e-08,0.014222274534404278,13000,596,0.0007,108,2.8330440521240234,65000,-7.445730230769231,999.0
-0.10458815097808838,13099,0.00036399433156475425,3.5597643943674484e-08,0.013773150742053986,13100,596,0.0007,109,2.8646745681762695,65500,-7.445730230769231,999.0
0.06484836339950562,13199,-0.00014715528232045472,2.5685391591423468e-09,0.013416662812232971,13200,597,0.0007,110,2.8921937942504883,66000,-7.333241136363637,999.0
0.11769169569015503,13299,1.6513222078629042e-07,6.730499491069963e-11,0.013138660229742527,13300,597,0.0007,111,2.913217544555664,66500,-7.333241136363637,999.0
-1.0353424549102783,13399,0.0013040214544162154,2.037741921867564e-07,0.012764190323650837,13400,597,0.0007,112,2.9435629844665527,67000,-7.224090865671642,999.0
-14.655616760253906,13499,0.00010865917283808812,1.2111044389584436e-09,0.012466968968510628,13500,597,0.0007,113,2.96592378616333,67500,-7.224090865671642,999.0
-4.242068290710449,13599,0.0003286979044787586,1.283263806328705e-08,0.012122632935643196,13600,597,0.0007,113,2.9939217567443848,68000,-7.118111602941177,999.0
-1.6425719261169434,13699,-0.00018575525609776378,4.517784812918535e-09,0.011871080845594406,13700,597,0.0007,114,3.0146737098693848,68500,-7.118111602941177,999.0
-1.9271667003631592,13799,0.0018885303288698196,5.777290539299429e-07,0.011640135198831558,13800,597,0.0007,115,3.0318799018859863,69000,-7.015167231884058,999.0
-2.148496389389038,13899,0.0013056889874860644,1.8767336484870611e-07,0.011476471088826656,13900,596,0.0007,116,3.049626350402832,69500,-7.015167231884058,999.0
0.09671717882156372,13999,-3.2212603400694206e-05,2.350549477281305e-10,0.01133026834577322,14000,596,0.0007,117,3.0612850189208984,70000,-6.9151564571428565,999.0
-0.21628737449645996,14099,0.00018706654373090714,5.706448202857928e-09,0.01113276369869709,14100,596,0.0007,118,3.078742027282715,70500,-6.9151564571428565,999.0
-1.8699767589569092,14199,0.0014841966331005096,5.436428978100594e-07,0.010832936502993107,14200,596,0.0007,119,3.100559711456299,71000,-6.81793561971831,999.0
-1.1750562191009521,14299,0.0003655344480648637,2.157596590279809e-08,0.010618713684380054,14300,596,0.0007,119,3.1256909370422363,71500,-6.81793561971831,999.0
0.2909848690032959,14399,4.856943996855989e-05,1.8446529859161842e-09,0.01047261618077755,14400,596,0.0007,120,3.1393537521362305,72000,-6.723423722222223,999.0
0.8206234276294708,14499,-0.00012438223347999156,1.7726782264304575e-09,0.010291097685694695,14500,596,0.0007,121,3.1574106216430664,72500,-6.723423722222223,999.0
-3.085522174835205,14599,0.0005989557830616832,4.1596088351525395e-08,0.01016040239483118,14600,596,0.0007,122,3.170388698577881,73000,-6.631477301369864,999.0
-2.751497745513916,14699,-0.000880897045135498,1.154073530074129e-07,0.010091457515954971,14700,596,0.0007,123,3.178429126739502,73500,-6.631477301369864,999.0
0.29018545150756836,14799,-0.00011161933798575774,1.928851300903034e-09,0.009986123070120811,14800,596,0.0007,124,3.1876606941223145,74000,-6.5420066081081085,999.0
-1.199378252029419,14899,0.0004304981848690659,2.7069336994145488e-08,0.009846278466284275,14900,596,0.0007,124,3.2008090019226074,74500,-6.5420066081081085,999.0
0.20240533351898193,14999,-4.7355097194667906e-05,2.285385908296078e-10,0.00967656634747982,15000,596,0.0007,125,3.2190423011779785,75000,-6.454907133333333,999.0
-0.006219983100891113,15099,-2.7080406653112732e-05,9.844097759170722e-11,0.009486015886068344,15100,596,0.0007,126,3.2389168739318848,75500,-6.454907133333333,999.0
-0.11537444591522217,15199,0.0001456957688787952,2.12080464301323e-09,0.009295848198235035,15200,596,0.0007,127,3.2595322132110596,76000,-6.370094894736843,999.0
-0.06764459609985352,15299,-0.00036465906305238605,1.20272840575808e-08,0.009101755917072296,15300,597,0.0007,128,3.2796616554260254,76500,-6.370094894736843,999.0
0.7011778652667999,15399,-6.207438127603382e-05,3.9287750830396817e-10,0.008857844397425652,15400,596,0.0007,128,3.3074965476989746,77000,-6.287493454545455,999.0
-3.8599538803100586,15499,-0.0005582446465268731,5.478554498949961e-08,0.00879966001957655,15500,597,0.0007,129,3.3151938915252686,77500,-6.287493454545455,999.0
-3.318502426147461,15599,-3.2916086638579145e-06,1.1079679534953257e-10,0.008751817047595978,15600,597,0.0007,130,3.319516658782959,78000,-6.207018051282052,999.0
0.8580489903688431,15699,-5.649265949614346e-05,3.008627791345475e-10,0.00861851591616869,15700,597,0.0007,131,3.3348166942596436,78500,-6.207018051282052,999.0
-0.14562880992889404,15799,-0.00014586327597498894,2.3420247963201746e-09,0.008534117601811886,15800,597,0.0007,132,3.3448493480682373,79000,-6.128552924050633,999.0
-0.694625735282898,15899,5.5986263760132715e-05,5.744938968987867e-10,0.0083514004945755,15900,597,0.0007,133,3.36625599861145,79500,-6.128552924050633,999.0
0.04099971055984497,15999,-0.00019818483269773424,3.3469114146811307e-09,0.008318583481013775,16000,597,0.0007,133,3.369947910308838,80000,-6.052036800000001,999.0
-0.21795403957366943,16099,0.0004491351137403399,1.9765735714827315e-08,0.008277772925794125,16100,597,0.0007,134,3.375833034515381,80500,-6.052036800000001,999.0
-0.03154945373535156,16199,-0.0004581053799483925,2.0111761145358287e-08,0.008168384432792664,16200,597,0.0007,135,3.388291835784912,81000,-5.977402691358025,999.0
0.5717689990997314,16299,0.0001297103299293667,1.2915476466091036e-09,0.008092883974313736,16300,596,0.0007,136,3.3979945182800293,81500,-5.977402691358025,999.0
-0.03197062015533447,16399,5.7890672906069085e-05,2.8399946283563793e-10,0.007974812760949135,16400,597,0.0007,137,3.4125633239746094,82000,-5.90460118292683,999.0
-0.1917794942855835,16499,0.00021754103363491595,4.985603041518516e-09,0.00787931028753519,16500,597,0.0007,138,3.4245734214782715,82500,-5.90460118292683,999.0
0.07378607988357544,16599,-0.00039304388337768614,1.604622745787765e-08,0.007836714386940002,16600,596,0.0007,139,3.429943799972534,83000,-5.833539373493975,999.0
-0.13154828548431396,16699,-0.0006687207496725023,4.019892330120456e-08,0.0077321589924395084,16700,596,0.0007,139,3.4422192573547363,83500,-5.833539373493975,999.0
0.2475549578666687,16799,0.00014843678218312562,2.505101459604475e-09,0.0075988429598510265,16800,596,0.0007,140,3.460773468017578,84000,-5.76417194047619,999.0
-0.2014697790145874,16899,0.0007309591746889055,4.34620268663366e-08,0.007497421465814114,16900,596,0.0007,141,3.4756264686584473,84500,-5.76417194047619,999.0
0.4984223246574402,16999,5.025701284466777e-06,1.5683332410532103e-10,0.0073939124122262,17000,596,0.0007,142,3.4879512786865234,85000,-5.6964342705882345,999.0
-0.3497673273086548,17099,4.078142956132069e-05,1.4998702280166754e-10,0.007336788810789585,17100,596,0.0007,143,3.4958934783935547,85500,-5.6964342705882345,999.0
0.401574969291687,17199,8.793531014816836e-05,7.633607634893735e-10,0.007237505167722702,17200,596,0.0007,144,3.5095221996307373,86000,-5.630287918604651,999.0
0.3544570207595825,17299,-5.853084985574242e-06,2.411117312750566e-12,0.007174388505518436,17300,596,0.0007,144,3.5182807445526123,86500,-5.630287918604651,999.0
