time/total_timesteps,train/learning_rate,time/time_elapsed,time/episodes,train/n_updates,rollout/ep_rew_mean,train/ent_coef_loss,train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/fps,train/critic_loss
403596,0.0003,8454,404,403495,-0.7890630000000002,0.03228624165058136,0.0015863892622292042,999.0,0.23908138275146484,47,2.130806198152868e-09
407592,0.0003,8538,408,407491,-0.7890602099999999,0.11426138132810593,0.001587649923749268,999.0,0.2391984611749649,47,9.870340988982207e-09
411588,0.0003,8622,412,411487,-0.7893086800000002,0.30465397238731384,0.0015869255876168609,999.0,0.2389601618051529,47,3.851444052571651e-09
415584,0.0003,8707,416,415483,-0.78978172,-0.40408504009246826,0.0015886344481259584,999.0,0.23898260295391083,47,8.411296548160863e-09
419580,0.0003,8793,420,419479,-0.7892362400000001,0.5311760306358337,0.0015866206958889961,999.0,0.23888006806373596,47,8.574573939768015e-09
423576,0.0003,8877,424,423475,-0.7905678900000003,0.11213096976280212,0.0015899606514722109,999.0,0.23904551565647125,47,9.544255163973503e-09
427572,0.0003,8962,428,427471,-0.7907631,0.12020117044448853,0.0015864905435591936,999.0,0.2388509064912796,47,1.3742727844601177e-08
431568,0.0003,9046,432,431467,-0.7907929300000002,0.2540217638015747,0.001585417427122593,999.0,0.23891493678092957,47,1.3309591651022856e-08
435564,0.0003,9130,436,435463,-0.7904903600000001,-0.10344992578029633,0.0015871216310188174,999.0,0.23892800509929657,47,4.620512861208681e-09
439560,0.0003,9214,440,439459,-0.7916407699999999,0.004583202302455902,0.0015866743633523583,999.0,0.2389499843120575,47,1.9486143809643863e-09
443556,0.0003,9298,444,443455,-0.7910734599999998,-0.0819949060678482,0.0015870050992816687,999.0,0.2389085590839386,47,2.048388125786005e-09
447552,0.0003,9383,448,447451,-0.7909707899999999,-0.17542636394500732,0.0015871413052082062,999.0,0.23888292908668518,47,5.779134948369347e-09
451548,0.0003,9468,452,451447,-0.7909445799999999,-0.09134042263031006,0.0015894868411123753,999.0,0.23889708518981934,47,1.3011722366229606e-08
455544,0.0003,9552,456,455443,-0.7903694000000001,0.4312945306301117,0.0015861501451581717,999.0,0.23882898688316345,47,5.029979099901993e-09
