rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,train/std,train/clip_range,train/policy_gradient_loss,train/value_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,train/learning_rate,train/entropy_loss
-90.65848626923078,55296,1043.1153846153845,817,27,67,0.8283193111419678,0.2,-0.01344233725394588,0.1924750309670344,0.08230959624052048,0.010228897,0.119970703125,260,0.7259162664413452,0.0003,-4.943864150345325
-89.55746803773584,57344,1053.622641509434,816,28,70,0.8188939094543457,0.2,-0.011869827911141329,0.19375127365346997,0.11182856559753418,0.009745846,0.12578125,270,0.7680641710758209,0.0003,-4.8924075901508335
-87.19738801785714,59392,1056.3214285714287,817,29,72,0.8093518018722534,0.2,-0.018850160267902538,0.1782359424047172,0.06452952325344086,0.012770007,0.1625,280,0.7795109301805496,0.0003,-4.844795227050781
-85.76834299999999,61440,1065.859649122807,817,30,75,0.8075356483459473,0.2,-0.0088926949625602,37.612290719337764,17.55756378173828,0.0078996895,0.075927734375,290,-0.3842359781265259,0.0003,-4.821021766960621
-84.40080696551723,63488,1075.0689655172414,817,31,77,0.7996287941932678,0.2,-0.012433709128526971,0.23081900170072914,0.0888175293803215,0.013023727,0.139501953125,300,0.7078146636486053,0.0003,-4.797286781668663
-82.7559550677966,65536,1083.9661016949153,816,32,80,0.7879728078842163,0.2,-0.015087430698622483,0.39932381263934075,0.23176419734954834,0.012257157,0.14189453125,310,0.6922454833984375,0.0003,-4.746435463428497
-78.93067206557377,67584,1100.8852459016393,816,33,82,0.7753853797912598,0.2,-0.0137579070738866,0.3323178098537028,0.060263972729444504,0.012495914,0.12744140625,320,0.828377366065979,0.0003,-4.684201069176197
-79.0288516984127,69632,1089.936507936508,816,34,85,0.7650331258773804,0.2,-0.017859348513593432,0.4205582382157445,0.21307876706123352,0.012062484,0.15205078125,330,0.7985906451940536,0.0003,-4.625258204340935
-77.74047358208955,71680,1057.5671641791046,816,35,87,0.7654245495796204,0.2,-0.00898393369425321,23.32474025283009,1.6033453941345215,0.0066100834,0.05869140625,340,0.754392459988594,0.0003,-4.5982973903417586
-76.73591878260869,73728,1051.0289855072465,817,36,90,0.7657501697540283,0.2,-0.008332371037977283,19.545544952899217,6.249784469604492,0.0052407915,0.0302734375,350,0.9161998853087425,0.0003,-4.602030077576638
-75.65863993150685,75776,1036.4109589041095,816,37,92,0.7650174498558044,0.2,-0.01012836614754633,5.384084943914786,0.8020962476730347,0.009201192,0.106689453125,360,0.9310928359627724,0.0003,-4.600348316133022
-73.8839095945946,77824,1044.027027027027,816,38,95,0.7643724679946899,0.2,-0.007103461150836665,15.982612542435527,7.5528178215026855,0.0063715493,0.0423828125,370,0.9276530146598816,0.0003,-4.5970305189490315
-72.27144509333334,79872,1051.44,816,39,97,0.7531794905662537,0.2,-0.015386290659807855,0.2867378595285118,0.16257427632808685,0.01350599,0.194580078125,380,0.5780652165412903,0.0003,-4.561379137635231
-71.60838106329115,81920,1021.8607594936709,816,40,100,0.7507997751235962,0.2,-0.009899162183864973,0.6241924489848316,0.11828078329563141,0.012551783,0.127880859375,390,0.24344277381896973,0.0003,-4.52646206766367
-68.37799927160493,83968,1036.1358024691358,816,41,102,0.7500702142715454,0.2,-0.011763237908598966,11.251537326723337,1.732832908630371,0.009239727,0.09169921875,400,0.9008640721440315,0.0003,-4.520854488015175
-67.08667325301205,86016,1031.3493975903614,816,42,105,0.7446527481079102,0.2,-0.011558282787154895,0.3776823220774531,0.10982687026262283,0.010638489,0.14912109375,410,0.7149637341499329,0.0003,-4.502923476696014
-66.48273543023255,88064,1015.4302325581396,816,43,107,0.7456972002983093,0.2,-0.00990811049414333,3.4652779423166065,0.731735110282898,0.008143693,0.09033203125,420,0.8805179744958878,0.0003,-4.49078311175108
-65.12251947727273,90112,1016.6477272727273,816,44,110,0.7447466850280762,0.2,-0.010738761057291412,6.534753377642483,4.20995569229126,0.008248916,0.09072265625,430,0.9151698350906372,0.0003,-4.490436023473739
-63.32889744943821,92160,1023.2022471910112,816,45,112,0.7444055080413818,0.2,-0.00804931674792897,8.697393768653274,1.5398954153060913,0.013148617,0.11953125,440,0.914580687880516,0.0003,-4.488141091167927
-62.499566054945056,94208,1019.2197802197802,816,46,115,0.7397689819335938,0.2,-0.006658612498722505,1.1055150446482003,0.40045857429504395,0.010878537,0.141943359375,450,-0.1629999876022339,0.0003,-4.473894408345222
-60.19899340425533,96256,1021.5425531914893,816,47,117,0.7360711693763733,0.2,-0.009352335201401728,5.713524033129215,1.1692060232162476,0.012552801,0.11689453125,460,0.8750704005360603,0.0003,-4.451160129904747
-58.74581147368422,98304,1027.6315789473683,816,48,120,0.7340470552444458,0.2,-0.007730398714920738,39.527041407860814,27.249561309814453,0.009525459,0.11650390625,470,-0.06561529636383057,0.0003,-4.433545011281967
-57.756388257731956,100352,1023.8762886597938,816,49,122,0.7281252145767212,0.2,-0.009353371580073145,0.5000659262295812,0.09678789973258972,0.010523297,0.14873046875,480,0.6441161632537842,0.0003,-4.415171545743942
-56.98013729292929,102400,1020.4848484848485,816,50,125,0.7269496321678162,0.2,-0.007073081588896457,2.6056799246929585,0.2219458818435669,0.00797537,0.1052734375,490,0.9562649428844452,0.0003,-4.393556874990463
-53.55400790999999,104448,1026.92,816,51,127,0.7198017239570618,0.2,-0.005663228764024098,3.3848199791274967,0.8666337132453918,0.009622271,0.091552734375,500,0.9392249993979931,0.0003,-4.372829434275627
-53.655698980000004,106496,999.58,816,52,130,0.7207286953926086,0.2,-0.007086826817248948,68.02230254039168,67.9947509765625,0.008828297,0.060693359375,510,0.20699185132980347,0.0003,-4.3550143331289295
-49.877365489999995,108544,1015.32,816,53,132,0.722676157951355,0.2,-0.006966217300214339,65.50750305503607,4.566335201263428,0.005619767,0.036962890625,520,0.7433454692363739,0.0003,-4.361765533685684
-47.922993,110592,1030.54,816,54,135,0.7263780832290649,0.2,-0.008118825181736612,4.943598911911249,2.4187183380126953,0.010323551,0.093701171875,530,0.9080249145627022,0.0003,-4.379076452553273
-46.00867099,112640,1030.54,816,55,137,0.7177135944366455,0.2,-0.008996167357690866,0.6721114438492805,0.24402225017547607,0.014448452,0.16591796875,540,0.09392285346984863,0.0003,-4.359060461819172
-44.05203049,114688,1000.33,816,56,140,0.7072063684463501,0.2,-0.01292175920389127,0.4069863561540842,0.18541938066482544,0.013682876,0.172265625,550,0.7811981290578842,0.0003,-4.304912175238132
-40.108887800000005,116736,1015.66,816,57,142,0.706561803817749,0.2,-0.008664286012935918,30.18543533477932,6.814733982086182,0.009057398,0.099267578125,560,0.7709935456514359,0.0003,-4.279380521178245
-38.01277065,118784,1031.0,816,58,145,0.6975607872009277,0.2,-0.009494643266225466,0.8584608825854957,0.24543294310569763,0.0103570875,0.139892578125,570,0.048158347606658936,0.0003,-4.252140611410141
-36.61344190999999,120832,1015.72,816,59,147,0.698577880859375,0.2,-0.011574835299688857,0.9331038584932685,0.2277153879404068,0.011386629,0.1361328125,580,0.7557918280363083,0.0003,-4.230374130606651
-33.69790696,122880,1026.47,816,60,150,0.7003635168075562,0.2,-0.008405666238832054,2.884724393580109,0.41230452060699463,0.01435939,0.12978515625,590,0.8970671892166138,0.0003,-4.240087026357651
-31.312747489999996,124928,1017.27,816,61,152,0.6950976252555847,0.2,-0.010263883242441808,3.3506192894652487,0.9607399702072144,0.011247758,0.105078125,600,0.9386022686958313,0.0003,-4.230062240362168
-30.92007155,126976,1008.37,816,62,155,0.6929619312286377,0.2,-0.009970486830570734,6.1785603307187555,0.7933018803596497,0.010216268,0.115380859375,610,0.959748025983572,0.0003,-4.207674445211888
-27.59136391,129024,1038.45,816,63,157,0.6914560794830322,0.2,-0.010919409272901248,13.0060985699296,4.6750946044921875,0.010627787,0.0927734375,620,0.9488177597522736,0.0003,-4.1975508883595465
