train/policy_loss,train/value_loss,time/time_elapsed,train/n_updates,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/explained_variance,rollout/ep_len_mean,time/fps,train/entropy_loss,train/learning_rate
1.4031170394446235e-05,5.003530390013111e-08,96,17999,18000,300.36,90000,-151.08001708984375,300.36,937,-0.22715584933757782,0.0007
0.00018012574582826346,1.5503610484302044e-06,96,18099,18100,304.81,90500,-238.84423828125,304.81,937,-0.375968873500824,0.0007
-0.00082327367272228,2.4444307200610638e-06,97,18199,18200,308.84,91000,-89.98522186279297,308.84,937,-0.29789668321609497,0.0007
0.0003187860711477697,1.911913204821758e-05,97,18299,18300,312.91,91500,-11.641840934753418,312.91,937,-0.20550386607646942,0.0007
0.0012162489583715796,1.0686181667551864e-05,98,18399,18400,316.99,92000,-3.946254253387451,316.99,937,-0.44387611746788025,0.0007
-0.006414034869521856,1.4649738659500144e-05,98,18499,18500,320.99,92500,-165.08840942382812,320.99,936,-0.1725408136844635,0.0007
-0.00032027767156250775,1.6865087673068047e-06,99,18599,18600,324.98,93000,-54.2115478515625,324.98,937,-0.40086978673934937,0.0007
-0.0014260344905778766,5.170016265765298e-06,99,18699,18700,328.93,93500,-1.6078708171844482,328.93,937,-0.2443503886461258,0.0007
-0.0006252223975025117,4.7528651521133725e-06,100,18799,18800,332.83,94000,-0.49695825576782227,332.83,937,-0.4033544957637787,0.0007
2.7911166398553178e-05,5.4226255485900765e-08,100,18899,18900,336.83,94500,-35.99837112426758,336.83,937,-0.28142815828323364,0.0007
-0.0005774025921709836,1.7942744534593658e-06,101,18999,19000,340.92,95000,-33.4271354675293,340.92,937,-0.393856406211853,0.0007
2.8423510229913518e-05,3.5319243352205376e-07,101,19099,19100,344.82,95500,-3.2341785430908203,344.82,937,-0.3919332027435303,0.0007
-1.7574619050719775e-05,2.7267844870948466e-06,102,19199,19200,348.61,96000,-140.0536346435547,348.61,938,-0.3280457854270935,0.0007
-0.0017532485071569681,6.2945882746134885e-06,102,19299,19300,351.82,96500,-221.45472717285156,351.82,937,-0.42097774147987366,0.0007
0.0004412996640894562,8.166709449142218e-05,103,19399,19400,355.64,97000,-27.402957916259766,355.64,937,-0.24439172446727753,0.0007
3.3652879210421816e-05,7.864588042139076e-06,103,19499,19500,359.25,97500,-319.7022705078125,359.25,937,-0.25563758611679077,0.0007
9.205976675730199e-05,3.5753717384068295e-05,104,19599,19600,363.03,98000,-4.528135776519775,363.03,938,-0.12915447354316711,0.0007
-0.002948589390143752,2.0571122149704024e-05,105,19699,19700,366.77,98500,-3.5349059104919434,366.77,938,-0.08633755147457123,0.0007
-3.248051507398486e-05,8.096115379885305e-06,105,19799,19800,370.66,99000,-79.87202453613281,370.66,937,-0.15230242908000946,0.0007
